noEvo	discrate	delta	Thorizon	tau	hyper	T	year	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	19	0.550000	64.750000	183.285036	1715.212933	635.085061	1667.744878	221.724571	111.069422	1446.246822	9.718830	18.943696	36.214820	56.040537	68.466471	65.430952	48.324536	27.095200	11.325417	4.019710	12.592186	26.971712	56.336783	94.846458	125.715866	130.094846	103.917235	62.977238	28.443075	10.901628	4.180448	9.691307	21.563452	38.188930	52.753151	56.438474	46.260903	28.551178	13.008734	4.951629	1.331821	3.382776	8.094157	15.197085	22.020465	24.485300	20.679567	13.034881	5.999212	2.263550	0.280852	0.791886	2.059534	4.138335	6.342895	7.384214	6.465912	4.182720	1.950533	0.729049	0.101380	0.342922	1.027042	2.306624	3.857464	4.790677	4.375273	2.880397	1.324531	0.460366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102344	0.214668	0.441960	0.737410	0.972465	1.004782	0.804239	0.490391	0.224150	0.087885	0.270772	0.613241	1.343153	2.355501	3.235762	3.455687	2.838343	1.762964	0.813375	0.317149	0.304007	0.752161	1.768745	3.285116	4.730834	5.249718	4.443113	2.819566	1.315007	0.509143	0.137650	0.376763	0.961178	1.908200	2.904557	3.373376	2.960226	1.928841	0.912461	0.350847	0.004613	0.015040	0.043999	0.097341	0.161348	0.199687	0.182714	0.121242	0.056673	0.020384	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	20	0.550000	64.750000	184.583204	1725.208739	644.469427	1683.733235	223.294997	111.250714	1457.320100	10.201775	19.485057	36.729015	56.339944	68.492591	65.358557	48.369942	27.286341	11.541792	4.189700	13.238601	27.768188	57.169310	95.386897	125.792230	129.972512	104.031489	63.434036	28.994654	11.368217	4.422002	10.014900	21.935159	38.467909	52.843532	56.435161	46.353253	28.791132	13.283301	5.179387	1.420406	3.514311	8.264088	15.349009	22.103819	24.528197	20.759506	13.173827	6.144089	2.378863	0.303194	0.829874	2.117132	4.203082	6.397702	7.430342	6.520320	4.248548	2.009824	0.772789	0.112256	0.365990	1.070663	2.368695	3.926234	4.859190	4.446158	2.950299	1.379076	0.496033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107087	0.220248	0.447286	0.739969	0.971183	1.002039	0.803670	0.492969	0.227951	0.091330	0.284864	0.631247	1.362144	2.366750	3.234209	3.448411	2.838122	1.773749	0.828303	0.330475	0.322066	0.777604	1.798867	3.307117	4.734944	5.244405	4.447731	2.840825	1.341878	0.532457	0.146935	0.391256	0.980245	1.924148	2.909917	3.372222	2.965417	1.945578	0.932968	0.368397	0.005002	0.015763	0.045110	0.098405	0.161765	0.199573	0.182963	0.122343	0.058093	0.021579	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	21	0.550000	64.750000	185.742584	1734.277541	653.129144	1698.330275	224.697528	111.409912	1467.369074	10.674178	20.002552	37.204272	56.596542	68.484282	65.261907	48.396615	27.463347	11.750923	4.358038	13.871405	28.529716	57.938921	95.851496	125.801663	129.798586	104.102912	63.856519	29.527568	11.830417	4.659160	10.324521	22.278877	38.709960	52.897900	56.401335	46.419597	29.010989	13.547514	5.405162	1.507690	3.640204	8.421051	15.481637	22.165742	24.550687	20.821209	13.298783	6.281747	2.492597	0.325441	0.866579	2.171108	4.261726	6.445071	7.469015	6.567997	4.309190	2.066398	0.815949	0.123343	0.388676	1.112275	2.426357	3.988611	4.920823	4.511273	3.016587	1.432373	0.532061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111720	0.225581	0.452201	0.742083	0.969568	0.999080	0.802905	0.495353	0.231628	0.094737	0.298657	0.648446	1.379645	2.376205	3.231123	3.439993	2.836905	1.783654	0.842715	0.343671	0.339809	0.801941	1.826674	3.326010	4.736032	5.236521	4.450026	2.860124	1.367658	0.555533	0.156098	0.405149	0.997890	1.938022	2.913114	3.369109	2.968727	1.960626	0.952466	0.385680	0.005391	0.016459	0.046137	0.099325	0.162018	0.199309	0.183080	0.123334	0.059449	0.022761	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	22	0.550000	64.750000	186.776737	1742.495970	661.099485	1711.648880	225.948570	111.549764	1476.490827	11.135750	20.497236	37.643576	56.814626	68.445796	65.144212	48.406466	27.626986	11.952795	4.524372	14.490078	29.257726	58.650336	96.247851	125.752614	129.580347	104.136540	64.247137	30.042075	12.287335	4.891591	10.620657	22.596709	38.919008	52.921397	56.342413	46.464648	29.213831	13.802522	5.628858	1.593528	3.760688	8.566161	15.597274	22.209555	24.556589	20.868330	13.412508	6.413611	2.605161	0.347487	0.901895	2.221385	4.314195	6.484830	7.499914	6.608629	4.364513	2.120267	0.858554	0.134582	0.410907	1.151854	2.479746	4.044912	4.975913	4.570758	3.079144	1.484196	0.568253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116247	0.230684	0.456752	0.743817	0.967691	0.995964	0.801987	0.497565	0.235186	0.098102	0.312142	0.664877	1.395788	2.384085	3.226759	3.430674	2.834880	1.792788	0.856640	0.356720	0.357198	0.825187	1.852293	3.342041	4.734418	5.226416	4.450341	2.877729	1.392467	0.578370	0.165116	0.418445	1.014183	1.949962	2.914325	3.364225	2.970361	1.974193	0.971095	0.402748	0.005777	0.017127	0.047086	0.100120	0.162132	0.198923	0.183088	0.124226	0.060745	0.023931	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	23	0.550000	64.750000	187.698383	1749.940083	668.421793	1723.796211	227.063508	111.672691	1484.768719	11.586371	20.970247	38.049812	56.998180	68.380923	65.008206	48.401071	27.777914	12.147450	4.688469	15.094347	29.953790	59.308121	96.582934	125.652409	129.323657	104.136121	64.607604	30.538304	12.738279	5.119051	10.903822	22.890580	39.098395	52.918048	56.262196	46.491320	29.401279	14.048689	5.850115	1.677798	3.875990	8.700421	15.697924	22.238070	24.549038	20.903732	13.517005	6.540565	2.716667	0.369262	0.935805	2.268106	4.360872	6.517563	7.523713	6.642880	4.415062	2.171744	0.900700	0.145913	0.432610	1.189363	2.528937	4.095323	5.024637	4.624641	3.137841	1.534369	0.604464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120667	0.235575	0.460975	0.745228	0.965607	0.992736	0.800945	0.499621	0.238631	0.101424	0.325319	0.680591	1.410709	2.390602	3.221357	3.420662	2.832197	1.801234	0.870102	0.369610	0.374212	0.847381	1.875886	3.355502	4.730469	5.214461	4.448995	2.893849	1.416375	0.600949	0.173966	0.431148	1.029186	1.960101	2.913727	3.357764	2.970528	1.986466	0.988957	0.419620	0.006159	0.017768	0.047964	0.100802	0.162129	0.198438	0.183001	0.125028	0.061985	0.025087	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	24	0.550000	64.750000	188.519446	1756.683847	675.141394	1734.873024	228.056769	111.780839	1492.278187	12.026016	21.422714	38.425689	57.150861	68.293119	64.856434	48.382018	27.916938	12.335106	4.850238	15.684100	30.619516	59.916603	96.863150	125.507642	129.033770	104.105149	64.939760	31.016721	13.182912	5.341378	11.174567	23.162302	39.251091	52.891189	56.163560	46.501597	29.574314	14.286137	6.068587	1.760400	3.986321	8.824697	15.785231	22.253465	24.530301	20.929333	13.613482	6.663027	2.827031	0.390722	0.968346	2.311524	4.402334	6.544154	7.541448	6.671727	4.461549	2.221171	0.942455	0.157283	0.453726	1.224789	2.574037	4.140070	5.067232	4.673054	3.192678	1.582819	0.640603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124984	0.240266	0.464904	0.746357	0.963358	0.989427	0.799802	0.501539	0.241970	0.104705	0.338188	0.695633	1.424527	2.395940	3.215111	3.410121	2.828972	1.809059	0.883122	0.382334	0.390841	0.868577	1.897626	3.366696	4.724549	5.201001	4.446255	2.908638	1.439427	0.623243	0.182633	0.443270	1.042978	1.968591	2.911519	3.349939	2.969430	1.997595	1.006119	0.436290	0.006538	0.018384	0.048775	0.101383	0.162024	0.197867	0.182834	0.125751	0.063172	0.026230	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	25	0.550000	64.750000	189.250859	1762.796453	681.304208	1744.972844	228.941578	111.876091	1499.089320	12.454732	21.855730	38.773701	57.275987	68.185529	64.691300	48.350944	28.045014	12.516125	5.009680	16.259344	31.256487	60.479805	97.094339	125.324303	128.715582	104.047138	65.245755	31.478149	13.621180	5.558482	11.433469	23.413599	39.379801	52.843750	56.048942	46.497143	29.733801	14.515051	6.284061	1.841255	4.091879	8.939743	15.860551	22.257419	24.501988	20.946371	13.702636	6.781162	2.936104	0.411836	0.999571	2.351911	4.439167	6.565467	7.554104	6.696056	4.504571	2.268795	0.983833	0.168644	0.474215	1.258157	2.615212	4.179466	5.104056	4.716273	3.243788	1.629554	0.676613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129198	0.244769	0.468562	0.747237	0.960973	0.986058	0.798576	0.503330	0.245210	0.107944	0.350754	0.710045	1.437345	2.400246	3.208172	3.399172	2.825293	1.816320	0.895724	0.394892	0.407079	0.888831	1.917683	3.375899	4.716980	5.186325	4.442339	2.922226	1.461663	0.645237	0.191106	0.454833	1.055647	1.975601	2.907916	3.340970	2.967252	2.007704	1.022623	0.452744	0.006911	0.018973	0.049522	0.101872	0.161828	0.197223	0.182596	0.126401	0.064312	0.027361	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	26	0.550000	64.750000	189.902444	1768.340728	686.954335	1754.181825	229.729817	111.960080	1505.267374	12.872603	22.270325	39.096131	57.376549	68.060987	64.515024	48.309447	28.163144	12.690921	5.166833	16.820159	31.866221	61.001430	97.281788	125.107811	128.373637	103.965559	65.527885	31.923587	14.053152	5.770327	11.681114	23.646095	39.487009	52.778385	55.920571	46.479562	29.880697	14.735765	6.496466	1.920305	4.192860	9.046242	15.925052	22.251300	24.465330	20.955742	13.784948	6.895068	3.043759	0.432578	1.029536	2.389509	4.471871	6.582215	7.562453	6.716524	4.544538	2.314758	1.024807	0.179956	0.494051	1.289523	2.652677	4.213891	5.135554	4.754672	3.291387	1.674631	0.712453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133310	0.249094	0.471971	0.747896	0.958475	0.982648	0.797280	0.505006	0.248357	0.111143	0.363017	0.723862	1.449250	2.403643	3.200658	3.387909	2.821233	1.823067	0.907932	0.407287	0.422928	0.908197	1.936210	3.383356	4.708031	5.170671	4.437425	2.934721	1.483123	0.666925	0.199381	0.465863	1.067287	1.981297	2.903126	3.331055	2.964156	2.016892	1.038502	0.468966	0.007278	0.019538	0.050211	0.102278	0.161553	0.196517	0.182297	0.126986	0.065406	0.028479	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	27	0.550000	64.750000	190.482884	1773.372778	692.132894	1762.578947	230.431990	112.034206	1510.872518	13.279748	22.667470	39.395051	57.455221	67.922012	64.329600	48.259008	28.272285	12.859898	5.321734	17.366677	32.450152	61.484858	97.430247	124.863008	128.012054	103.863669	65.788402	32.354059	14.478924	5.976917	11.918080	23.861306	39.574989	52.697515	55.780522	46.450441	30.016042	14.948720	6.705810	1.997511	4.289464	9.144831	15.979785	22.236303	24.421378	20.958214	13.860859	7.004875	3.149924	0.452927	1.058288	2.424525	4.500855	6.594949	7.567062	6.733588	4.581715	2.359134	1.065336	0.191185	0.513223	1.318965	2.686674	4.243752	5.162200	4.788657	3.335716	1.718118	0.748086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137322	0.253250	0.475151	0.748357	0.955886	0.979212	0.795927	0.506577	0.251415	0.114302	0.374980	0.737115	1.460318	2.406233	3.192668	3.376409	2.816853	1.829349	0.919769	0.419520	0.438387	0.926724	1.953340	3.389271	4.697925	5.154230	4.431661	2.946225	1.503851	0.688308	0.207454	0.476390	1.077989	1.985835	2.897334	3.320369	2.960280	2.025247	1.053786	0.484950	0.007639	0.020077	0.050845	0.102607	0.161209	0.195758	0.181945	0.127512	0.066458	0.029583	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	28	0.550000	64.750000	190.999834	1777.942519	696.877854	1770.236543	231.057357	112.099668	1515.959633	13.676318	23.048086	39.672364	57.514408	67.770825	64.136775	48.200934	28.373293	13.023416	5.474407	17.899079	33.009643	61.933185	97.543984	124.594181	127.634474	103.744393	66.029357	32.770492	14.898569	6.178283	12.144923	24.060632	39.645804	52.603329	55.630705	46.411300	30.140885	15.154390	6.912130	2.072856	4.381894	9.236113	16.025720	22.213519	24.371101	20.954527	13.930838	7.110761	3.254574	0.472864	1.085870	2.457138	4.526458	6.604105	7.568360	6.747581	4.616293	2.401971	1.105381	0.202303	0.531729	1.346570	2.717449	4.269449	5.184457	4.818621	3.377010	1.760083	0.783474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141234	0.257245	0.478121	0.748644	0.953224	0.975762	0.794528	0.508053	0.254390	0.117420	0.386648	0.749835	1.470616	2.408106	3.184283	3.364736	2.812207	1.835208	0.931259	0.431592	0.453461	0.944460	1.969193	3.393820	4.686846	5.137162	4.425176	2.956830	1.523892	0.709390	0.215325	0.486441	1.087834	1.989351	2.890699	3.309060	2.955740	2.032847	1.068509	0.500694	0.007992	0.020593	0.051427	0.102869	0.160805	0.194956	0.181548	0.127984	0.067471	0.030674	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	29	0.550000	64.750000	191.460053	1782.094550	701.224342	1777.220916	231.614096	112.157500	1520.578387	14.062497	23.413051	39.929811	57.556261	67.609378	63.938062	48.136359	28.466917	13.181788	5.624861	18.417587	33.545989	62.349244	97.626822	124.305103	127.244067	103.610290	66.252567	33.173709	15.312123	6.374479	12.362176	24.245360	39.701318	52.497780	55.472831	46.363534	30.256211	15.353227	7.115462	2.146335	4.470353	9.320657	16.063756	22.183955	24.315407	20.945408	13.995378	7.212940	3.357712	0.492376	1.112325	2.487510	4.548975	6.610056	7.566706	6.758783	4.648437	2.443319	1.144918	0.213286	0.549572	1.372432	2.745240	4.291360	5.202751	4.844926	3.415484	1.800585	0.818581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.145049	0.261088	0.480896	0.748776	0.950506	0.972311	0.793093	0.509442	0.257286	0.120498	0.398023	0.762049	1.480207	2.409344	3.175579	3.352950	2.807343	1.840684	0.942420	0.443506	0.468151	0.961446	1.983873	3.397158	4.674953	5.119600	4.418081	2.966621	1.543287	0.730175	0.222995	0.496041	1.096896	1.991963	2.883355	3.297248	2.950637	2.039764	1.082702	0.516199	0.008338	0.021087	0.051963	0.103069	0.160349	0.194119	0.181112	0.128408	0.068446	0.031750	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	30	0.550000	64.750000	191.869535	1785.868843	705.204865	1783.592684	232.109457	112.208595	1524.773577	14.438490	23.763198	40.168992	57.582713	67.439383	63.734767	48.066266	28.553815	13.335291	5.773108	18.922461	34.060421	62.735637	97.682190	123.999090	126.843581	103.463584	66.459631	33.564433	15.719614	6.565574	12.570344	24.416670	39.743204	52.382596	55.308403	46.308380	30.362908	15.545638	7.315829	2.217958	4.555043	9.398996	16.094718	22.148529	24.255135	20.931547	14.054961	7.311631	3.459350	0.511452	1.137696	2.515794	4.568680	6.613140	7.562426	6.767455	4.678314	2.483239	1.183931	0.224113	0.566760	1.396643	2.770273	4.309832	5.217471	4.867898	3.451331	1.839678	0.853372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148768	0.264787	0.483492	0.748772	0.947747	0.968869	0.791631	0.510751	0.260106	0.123535	0.409113	0.773785	1.489147	2.410019	3.166621	3.341099	2.802305	1.845812	0.953270	0.455261	0.482463	0.977722	1.997477	3.399421	4.662383	5.101662	4.410476	2.975674	1.562075	0.750665	0.230465	0.505214	1.105241	1.993774	2.875416	3.285036	2.945058	2.046061	1.096399	0.531468	0.008677	0.021558	0.052454	0.103215	0.159851	0.193253	0.180645	0.128789	0.069386	0.032812	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	31	0.550000	64.750000	192.233624	1789.301501	708.849714	1789.407365	232.549905	112.253733	1528.585578	14.804518	24.099317	40.391374	57.595498	67.262349	63.528028	47.991514	28.634572	13.484173	5.919151	19.413981	34.554105	63.094748	97.713171	123.679060	126.435400	103.306210	66.651961	33.943313	16.121061	6.751654	12.769910	24.575645	39.772963	52.259298	55.138733	46.246918	30.461759	15.731983	7.513246	2.287741	4.636157	9.471625	16.119358	22.108069	24.191040	20.913575	14.110039	7.407039	3.559499	0.530087	1.162030	2.542137	4.585829	6.613672	7.555828	6.773852	4.706093	2.521799	1.222414	0.234769	0.583304	1.419294	2.792762	4.325185	5.228970	4.887834	3.484731	1.877414	0.887819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152395	0.268349	0.485925	0.748648	0.944960	0.965445	0.790150	0.511988	0.262855	0.126532	0.419921	0.785068	1.497490	2.410199	3.157469	3.329229	2.797129	1.850624	0.963826	0.466857	0.496404	0.993326	2.010092	3.400732	4.649260	5.083451	4.402448	2.984061	1.580291	0.770862	0.237737	0.513985	1.112928	1.994876	2.866980	3.272512	2.939077	2.051799	1.109629	0.546503	0.009007	0.022008	0.052906	0.103312	0.159315	0.192365	0.180151	0.129130	0.070292	0.033859	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	32	0.550000	64.750000	192.557106	1792.425199	712.187092	1794.715781	232.941229	112.293598	1532.050861	15.160820	24.422152	40.598299	57.596176	67.079604	63.318831	47.912855	28.709714	13.628666	6.063005	19.892454	35.028145	63.428762	97.722530	123.347580	126.021593	103.139870	66.830827	34.310947	16.516495	6.932815	12.961330	24.723277	39.791944	52.129225	54.964957	46.180091	30.553458	15.912586	7.707724	2.355709	4.713882	9.539000	16.138357	22.063312	24.123792	20.892054	14.161019	7.499354	3.658167	0.548278	1.185372	2.566680	4.600665	6.611948	7.547202	6.778221	4.731943	2.559072	1.260366	0.245239	0.599219	1.440477	2.812909	4.337716	5.237571	4.905008	3.515853	1.913847	0.921897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155931	0.271782	0.488206	0.748419	0.942156	0.962048	0.788656	0.513158	0.265534	0.129489	0.430455	0.795923	1.505284	2.409943	3.148172	3.317377	2.791850	1.855146	0.974101	0.478296	0.509979	1.008295	2.021801	3.401203	4.635690	5.065057	4.394075	2.991841	1.597965	0.790768	0.244813	0.522373	1.120011	1.995349	2.858133	3.259752	2.932762	2.057030	1.122419	0.561306	0.009330	0.022438	0.053320	0.103366	0.158749	0.191461	0.179634	0.129435	0.071166	0.034892	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	33	0.550000	64.750000	192.844268	1795.269486	715.243160	1799.564324	233.288616	112.328789	1535.202411	15.507632	24.732406	40.791002	57.586151	66.892319	63.108036	47.830960	28.779723	13.768990	6.204685	20.358192	35.483580	63.739685	97.712757	123.006913	125.603965	102.966066	66.997388	34.667899	16.905959	7.109162	13.145038	24.860475	39.801356	51.993556	54.788064	46.108726	30.638627	16.087740	7.899278	2.421891	4.788396	9.601542	16.152325	22.014909	24.053975	20.867479	14.208265	7.588744	3.755361	0.566028	1.207770	2.589558	4.613411	6.608240	7.536818	6.780789	4.756024	2.595126	1.297786	0.255512	0.614522	1.460280	2.830905	4.347699	5.243573	4.919675	3.544858	1.949032	0.955588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159378	0.275093	0.490348	0.748098	0.939345	0.958683	0.787155	0.514268	0.268149	0.132406	0.440720	0.806371	1.512573	2.409304	3.138775	3.305576	2.786493	1.859405	0.984109	0.489577	0.523197	1.022663	2.032678	3.400932	4.621768	5.046556	4.385423	2.999071	1.615127	0.810385	0.251698	0.530401	1.126540	1.995266	2.848951	3.246824	2.926172	2.061803	1.134795	0.575880	0.009644	0.022850	0.053700	0.103381	0.158158	0.190545	0.179100	0.129707	0.072010	0.035909	
0	0.010207	0.989896	295.000000	0.000000	1.180000	35.000000	34	0.550000	64.750000	193.098945	1797.861081	718.042126	1803.995320	233.596705	112.359836	1538.070079	15.845200	25.030738	40.970610	57.566678	66.701524	62.896397	47.746424	28.845040	13.905351	6.344214	20.811515	35.921389	64.029350	97.686083	122.659051	125.184093	102.786135	67.152700	35.014700	17.289510	7.280807	13.321443	24.988073	39.802287	51.853329	54.608915	46.033551	30.717828	16.257721	8.087927	2.486320	4.859868	9.659635	16.161812	21.963435	23.982101	20.840286	14.252100	7.675362	3.851087	0.583340	1.229268	2.610896	4.624275	6.602796	7.524918	6.781767	4.778483	2.630027	1.334673	0.265581	0.629233	1.478790	2.846929	4.355388	5.247252	4.932072	3.571900	1.983024	0.988878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162739	0.278287	0.492362	0.747696	0.936536	0.955354	0.785652	0.515321	0.270701	0.135284	0.450725	0.816435	1.519398	2.408329	3.129316	3.293851	2.781085	1.863423	0.993863	0.500702	0.536066	1.036462	2.042790	3.400009	4.607577	5.028015	4.376552	3.005800	1.631802	0.829714	0.258394	0.538086	1.132561	1.994693	2.839501	3.233786	2.919359	2.066160	1.146779	0.590226	0.009951	0.023243	0.054048	0.103362	0.157547	0.189621	0.178550	0.129950	0.072826	0.036912	
